127.0.0.1 - - [14/Mar/2024:20:30:19 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [14/Mar/2024:20:37:10 +0900] "POST /jspAjaxProject/simpleboard/addAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Mar/2024:20:37:11 +0900] "GET /jspAjaxProject/simpleboard/contentView.jsp?num=3 HTTP/1.1" 200 1785
0:0:0:0:0:0:0:1 - - [14/Mar/2024:20:37:12 +0900] "GET /jspAjaxProject/simpleboard/addForm.jsp HTTP/1.1" 200 1785
0:0:0:0:0:0:0:1 - - [14/Mar/2024:20:37:12 +0900] "GET /jspAjaxProject/image/logo_img/submit.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2024:20:37:12 +0900] "GET /jspAjaxProject/image/logo_img/list.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2024:20:37:50 +0900] "POST /jspAjaxProject/simpleboard/addAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Mar/2024:20:37:50 +0900] "GET /jspAjaxProject/simpleboard/contentView.jsp?num=4 HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [14/Mar/2024:20:37:52 +0900] "GET /jspAjaxProject/simpleboard/boardList.jsp HTTP/1.1" 200 2307
0:0:0:0:0:0:0:1 - - [14/Mar/2024:20:37:53 +0900] "GET /jspAjaxProject/simpleboard/boardList.jsp?currentPage=2 HTTP/1.1" 200 1836
0:0:0:0:0:0:0:1 - - [14/Mar/2024:20:37:54 +0900] "GET /jspAjaxProject/simpleboard/boardList.jsp?currentPage=1 HTTP/1.1" 200 2307
0:0:0:0:0:0:0:1 - - [14/Mar/2024:20:37:55 +0900] "GET /jspAjaxProject/simpleboard/boardList.jsp?currentPage=2 HTTP/1.1" 200 1836
0:0:0:0:0:0:0:1 - - [14/Mar/2024:20:37:56 +0900] "GET /jspAjaxProject/simpleboard/boardList.jsp?currentPage=1 HTTP/1.1" 200 2307
